exercise_name,educational_list,parser_list
q_py_topic_references:q_py_int_ref1,"[ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingStandardFunction, DefiningFunctionCallingFunction, DefiningStandardFunction, HandlingFunction, HandlingFunctionCallingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, Printing, Python]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, print()]"
q_py_topic_references:q_py_list_int_ref1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ListReferencing, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
q_py_topic_references:q_py_list_str_ref1,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingList, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingString, IndexingList, IndexingString, ListReferencing, ManagingVariable, NestedFunctionCall, Printing, Python, ReplacingListElement, ReplacingStringContent, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, list(), print(), replace()]"
q_py_topic_references:q_py_str_ref1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, Printing, Python, ReplacingStringContent, TransformingToStringType, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, print(), replace()]"
q_py_topic_strings:q_py_concat_strings1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingStringContent, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, Statement, StringLiteral, WhileStatement, print()]"
q_py_topic_strings:q_py_substring1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, HandlingTuple, ManagingVariable, Printing, Python, SlicingString, SlicingTuple]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays1,"[Addition, ArithmeticOperation, AssigningVariable, Create2DArray, CreatingList, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, TwoDimensionalArrayTask]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, SubscriptExpression, list()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Python, ReplacingListElement, Substraction, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Operator, SimpleAssignmentStatement, len(), list(), range()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays3,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Multiplication, NestedForLoopIteration, NestedLoopIteration, Printing, Python, ReplacingElement2DArray, ReplacingListElement, Substraction, TwoDimensionalArrayTask, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, in, print(), range()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays4,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, Create2DArray, CreatingList, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IfCheckingInForLoop, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Python, TwoDimensionalArrayTask, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, FunctionCall, IndexingExpression, IntegerLiteral, Larger, Less, ListLiteral, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, SubscriptExpression, len(), list(), range()]"
q_py_topic_variables:q_py_arithmetic1,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, HandlingFunction, HandlingInteger, HandlingStandardFunction, ManagingVariable, Printing, Python, Substraction, TransformingToIntType]","[-, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
q_py_topic_variables:q_py_arithmetic2,"[Addition, ArithmeticOperation, AssigningVariable, ManagingVariable, Multiplication, Power]","[*, **, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, ExpressionStatement, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement]"
q_py_topic_variables:q_py_exchange1,"[ArithmeticOperation, AssigningVariable, ManagingVariable, Multiplication, Substraction]","[*, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, ExpressionStatement, FloatLiteral, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement]"
q_py_topic_variables:q_py_exchange2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, HandlingFloat, HandlingFunction, HandlingInteger, HandlingStandardFunction, ManagingVariable, Substraction, TransformingToFloatType, TransformingToIntType]","[-, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, int()]"
q_py_topic_variables:q_py_swap1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Printing, Python, SwappingVariablesValue, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
q_topic_classes_objects:q_py_inheritance_animal1,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, Multiplication, Printing, Python]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
q_topic_classes_objects:q_py_obj_account1,"[AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, Concatenation, CreatingDictionary, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingDictionary, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IndexingDictionary, IndexingString, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[=, AssignmentStatement, AugmentedAssignmentStatement, BuiltInFunction, Call, ClassDefinition, ClassMethod, DefinitionStatement, FunctionCall, FunctionDefinition, IndexingExpression, Operator, SimpleAssignmentStatement, SubscriptExpression, __init()__, dict(), print()]"
q_topic_classes_objects:q_py_obj_bus1,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FindMinimum, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, IfChecking, IfElseChecking, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, JumpStatement, Larger, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, __init()__, min(), print()]"
q_topic_classes_objects:q_py_obj_car1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FindMinimum, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, IfChecking, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, JumpStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, __init()__, min(), print()]"
q_topic_classes_objects:q_py_obj_car2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FindMaximum, FindMinimum, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, IfChecking, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, __init()__, min(), print()]"
q_topic_classes_objects:q_py_obj_point1,"[ArithmeticOperation, BooleanEvaluating, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingObjectOrientedProgramming, IfElifElseChecking, IfElseChecking, Printing, Python, Substraction]","[-, =, ArtithmeticOperator, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifElseStatement, IntegerLiteral, JumpStatement, Larger, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, __init()__, print()]"
q_topic_classes_objects:q_py_obj_student1,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, BooleanEvaluating, CallingOOPMethod, CheckingCondition, CheckingInForLoop, CreatingList, CreatingObject, DefiningClass, Division, FindMaximum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFloat, HandlingInteger, HandlingList, HandlingObjectOrientedProgramming, HandlingString, IfCheckingInForLoop, IndexingList, IndexingString, NonNestedIteration, Printing, Python, SingleForLoopIteration, Substraction, TransformingToFloatType, TransformingToIntType]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, Larger, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, __init()__, append(), float(), int(), len(), list(), print(), range()]"
