exercise_name,parent,leaf_class
py_concat_char_two_str,NumericLiteral,FloatLiteral
py_concat_char_two_str,NumericLiteral,IntegerLiteral
py_concat_char_two_str,LiteralCollection,SetLiteral
py_concat_char_two_str,LiteralCollection,ListLiteral
py_concat_char_two_str,LiteralCollection,DictLiteral
py_concat_char_two_str,DictionaryMethod,values()
py_concat_char_two_str,DictionaryMethod,keys()
py_concat_char_two_str,DictionaryMethod,items()
py_concat_char_two_str,DictionaryMethod,get()
py_concat_char_two_str,ClassMethod,__init()__
py_concat_char_two_str,ListMethod,reverse()
py_concat_char_two_str,ListMethod,insert()
py_concat_char_two_str,ListMethod,remove()
py_concat_char_two_str,ListMethod,pop()
py_concat_char_two_str,FileMethod,readline()
py_concat_char_two_str,FileMethod,close()
py_concat_char_two_str,FileMethod,read()
py_concat_char_two_str,ComparisonOperator,LessOrEqual
py_concat_char_two_str,ComparisonOperator,Less
py_concat_char_two_str,ComparisonOperator,Larger
py_concat_char_two_str,ComparisonOperator,LargerOrEqual
py_concat_char_two_str,ComparisonOperator,NotEqual
py_concat_char_two_str,MembershipOperator,in
py_concat_char_two_str,LogicalOperator,and
py_concat_char_two_str,LogicalOperator,or
py_concat_char_two_str,LogicalOperator,not
py_concat_char_two_str,ArtithmeticOperator,//
py_concat_char_two_str,ArtithmeticOperator,-
py_concat_char_two_str,ArtithmeticOperator,+
py_concat_char_two_str,ArtithmeticOperator,/
py_concat_char_two_str,ArtithmeticOperator,**
py_concat_char_two_str,ArtithmeticOperator,Modulus
py_concat_char_two_str,ArtithmeticOperator,*
py_concat_char_two_str,Statement,ExpressionStatement
py_concat_char_two_str,ConditionalStatement,IfElifElseStatement
py_concat_char_two_str,ConditionalStatement,IfStatement
py_concat_char_two_str,ConditionalStatement,IfElseStatement
py_concat_char_two_str,ConditionalStatement,IfElifStatement
py_concat_char_two_str,ImportStatement,Import
py_concat_char_two_str,ImportStatement,ImportFrom
py_concat_char_two_str,JumpStatement,PassStatement
py_concat_char_two_str,JumpStatement,BreakStatement
py_concat_char_two_str,JumpStatement,ContinueStatement
py_concat_char_two_str,AssignmentStatement,AugmentedAssignmentStatement
py_concat_char_two_str,DefinitionStatement,ClassDefinition
py_concat_char_two_str,BuiltInFunction,next()
py_concat_char_two_str,BuiltInFunction,range()
py_concat_char_two_str,BuiltInFunction,tuple()
py_concat_char_two_str,BuiltInFunction,abs()
py_concat_char_two_str,BuiltInFunction,round()
py_concat_char_two_str2,SubscriptExpression,IndexingExpression
py_concat_char_two_str2,ArithmeticExpression,UnaryOperation
py_concat_char_two_str2,LogicalExpression,ComparisonExpression
py_concat_char_two_str2,LogicalExpression,BooleanExpression
py_concat_char_two_str2,Literal,BooleanLiteral
py_concat_char_two_str2,Literal,NoneLiteral
py_concat_char_two_str2,NumericLiteral,FloatLiteral
py_concat_char_two_str2,NumericLiteral,IntegerLiteral
py_concat_char_two_str2,ClassMethod,__init()__
py_str_repeat,SubscriptExpression,SlicingExpression
py_str_repeat,ArithmeticExpression,UnaryOperation
py_str_repeat,LogicalExpression,ComparisonExpression
py_str_repeat,LogicalExpression,BooleanExpression
py_str_repeat,Literal,BooleanLiteral
py_str_repeat,Literal,NoneLiteral
py_str_repeat,NumericLiteral,FloatLiteral
py_str_repeat,NumericLiteral,IntegerLiteral
py_str_repeat,LiteralCollection,TupleLiteral
py_str_repeat,LiteralCollection,SetLiteral
py_str_repeat,LiteralCollection,ListLiteral
py_str_repeat,LiteralCollection,DictLiteral
py_str_repeat,Error,TypeError
py_str_repeat,Error,OSError
py_str_repeat,Error,IndexError
py_str_repeat,Error,IOError
py_str_repeat,Error,FileNotFoundError
py_str_repeat,Error,ValueError
py_str_repeat,Error,AssertionError
py_str_repeat,StringMethod,split()
py_str_repeat,StringMethod,lower()
py_str_repeat,StringMethod,join()
py_str_repeat,StringMethod,format()
py_str_repeat,StringMethod,capitalize()
py_str_repeat,StringMethod,rstrip()
py_str_repeat,StringMethod,replace()
py_str_repeat,DictionaryMethod,values()
py_str_repeat,DictionaryMethod,keys()
py_str_repeat,DictionaryMethod,items()
py_str_repeat,DictionaryMethod,get()
py_str_repeat,ClassMethod,__init()__
py_str_repeat,ListMethod,reverse()
py_str_repeat,ListMethod,insert()
py_str_repeat,ListMethod,remove()
py_str_repeat,ListMethod,append()
py_str_repeat,ListMethod,pop()
py_str_repeat,FileMethod,readline()
py_str_repeat,FileMethod,close()
py_str_repeat,FileMethod,read()
py_str_repeat,Operator,=
py_str_repeat,ComparisonOperator,LessOrEqual
py_str_repeat,ComparisonOperator,Less
py_str_repeat,ComparisonOperator,Larger
py_str_repeat,ComparisonOperator,LargerOrEqual
py_str_repeat,ComparisonOperator,==
py_str_repeat,ComparisonOperator,NotEqual
py_str_repeat,MembershipOperator,in
py_str_repeat,LogicalOperator,and
py_str_repeat,LogicalOperator,or
py_str_repeat,LogicalOperator,not
py_str_repeat,ArtithmeticOperator,//
py_str_repeat,ArtithmeticOperator,-
py_str_repeat,ArtithmeticOperator,+
py_str_repeat,ArtithmeticOperator,/
py_str_repeat,ArtithmeticOperator,**
py_str_repeat,ArtithmeticOperator,Modulus
py_str_repeat,ArtithmeticOperator,*
py_str_repeat,Statement,ExpressionStatement
py_str_repeat,ConditionalStatement,IfElifElseStatement
py_str_repeat,ConditionalStatement,IfStatement
py_str_repeat,ConditionalStatement,IfElseStatement
py_str_repeat,ConditionalStatement,IfElifStatement
py_str_repeat,ImportStatement,Import
py_str_repeat,ImportStatement,ImportFrom
py_str_repeat,JumpStatement,PassStatement
py_str_repeat,JumpStatement,BreakStatement
py_str_repeat,JumpStatement,ContinueStatement
py_str_repeat,JumpStatement,ReturnStatement
py_str_repeat,IterationStatement,WhileStatement
py_str_repeat,ExceptionHandlingStatement,TryStatement
py_str_repeat,ExceptionHandlingStatement,RaiseStatement
py_str_repeat,ExceptionHandlingStatement,AssertStatement
py_str_repeat,AssignmentStatement,AugmentedAssignmentStatement
py_str_repeat,DefinitionStatement,ClassDefinition
py_str_repeat,BuiltInFunction,dict()
py_str_repeat,BuiltInFunction,str()
py_str_repeat,BuiltInFunction,next()
py_str_repeat,BuiltInFunction,input()
py_str_repeat,BuiltInFunction,int()
py_str_repeat,BuiltInFunction,max()
py_str_repeat,BuiltInFunction,float()
py_str_repeat,BuiltInFunction,set()
py_str_repeat,BuiltInFunction,open()
py_str_repeat,BuiltInFunction,tuple()
py_str_repeat,BuiltInFunction,abs()
py_str_repeat,BuiltInFunction,round()
py_str_repeat,BuiltInFunction,min()
py_str_repeat,BuiltInFunction,list()
py_str_count,SubscriptExpression,IndexingExpression
py_str_count,ArithmeticExpression,UnaryOperation
py_str_count,LogicalExpression,BooleanExpression
py_str_count,Literal,BooleanLiteral
py_str_count,Literal,NoneLiteral
py_str_count,NumericLiteral,FloatLiteral
py_str_count,NumericLiteral,IntegerLiteral
py_str_count,ClassMethod,__init()__
py_str_count,Operator,=
py_str_count,ComparisonOperator,LessOrEqual
py_str_count,ComparisonOperator,Less
py_str_count,ComparisonOperator,Larger
py_str_count,ComparisonOperator,LargerOrEqual
py_str_count,ComparisonOperator,NotEqual
py_str_count,BuiltInFunction,dict()
py_str_count,BuiltInFunction,list()
py_str_count2,ArithmeticExpression,UnaryOperation
py_str_count2,Literal,BooleanLiteral
py_str_count2,Literal,NoneLiteral
py_str_count2,NumericLiteral,FloatLiteral
py_str_count2,NumericLiteral,IntegerLiteral
py_str_count2,LiteralCollection,TupleLiteral
py_str_count2,LiteralCollection,SetLiteral
py_str_count2,LiteralCollection,DictLiteral
py_str_count2,ClassMethod,__init()__
py_str_count2,Operator,=
py_str_count2,ComparisonOperator,LessOrEqual
py_str_count2,ComparisonOperator,Less
py_str_count2,ComparisonOperator,Larger
py_str_count2,ComparisonOperator,LargerOrEqual
py_str_count2,ComparisonOperator,NotEqual
py_str_count2,MembershipOperator,in
py_str_count2,ArtithmeticOperator,//
py_str_count2,ArtithmeticOperator,/
py_str_count2,ArtithmeticOperator,**
py_str_count2,BuiltInFunction,dict()
py_str_count2,BuiltInFunction,next()
py_str_count2,BuiltInFunction,input()
py_ifelse_odd_even,ClassMethod,__init()__
py_range_one,SubscriptExpression,SlicingExpression
py_range_one,Call,FunctionCall
py_range_one,LogicalExpression,BooleanExpression
py_range_one,NumericLiteral,FloatLiteral
py_range_one,NumericLiteral,IntegerLiteral
py_range_one,ClassMethod,__init()__
py_range_one,MembershipOperator,in
py_range_one,ArtithmeticOperator,//
py_range_one,ArtithmeticOperator,-
py_range_one,ArtithmeticOperator,+
py_range_one,ArtithmeticOperator,/
py_range_one,ArtithmeticOperator,**
py_range_one,ArtithmeticOperator,Modulus
py_range_one,ArtithmeticOperator,*
py_range_one,ConditionalStatement,IfElifElseStatement
py_range_one,ConditionalStatement,IfElseStatement
py_range_one,ConditionalStatement,IfElifStatement
py_range_one,IterationStatement,WhileStatement
py_range_one,AssignmentStatement,AugmentedAssignmentStatement
py_range_one,DefinitionStatement,ClassDefinition
py_range_one,BuiltInFunction,next()
py_range_one,BuiltInFunction,abs()
py_range_one,BuiltInFunction,round()
py_range1_2,SubscriptExpression,SlicingExpression
py_range1_2,Call,FunctionCall
py_range1_2,LogicalExpression,ComparisonExpression
py_range1_2,Literal,StringLiteral
py_range1_2,Literal,BooleanLiteral
py_range1_2,Literal,NoneLiteral
py_range1_2,NumericLiteral,FloatLiteral
py_range1_2,NumericLiteral,IntegerLiteral
py_range1_2,LiteralCollection,TupleLiteral
py_range1_2,LiteralCollection,SetLiteral
py_range1_2,LiteralCollection,DictLiteral
py_range1_2,Error,TypeError
py_range1_2,Error,OSError
py_range1_2,Error,IndexError
py_range1_2,Error,IOError
py_range1_2,Error,FileNotFoundError
py_range1_2,Error,ValueError
py_range1_2,Error,AssertionError
py_range1_2,StringMethod,split()
py_range1_2,StringMethod,lower()
py_range1_2,StringMethod,join()
py_range1_2,StringMethod,format()
py_range1_2,StringMethod,capitalize()
py_range1_2,StringMethod,rstrip()
py_range1_2,StringMethod,replace()
py_range1_2,DictionaryMethod,values()
py_range1_2,DictionaryMethod,keys()
py_range1_2,DictionaryMethod,items()
py_range1_2,DictionaryMethod,get()
py_range1_2,ClassMethod,__init()__
py_range1_2,ListMethod,reverse()
py_range1_2,ListMethod,insert()
py_range1_2,ListMethod,remove()
py_range1_2,ListMethod,append()
py_range1_2,ListMethod,pop()
py_range1_2,FileMethod,readline()
py_range1_2,FileMethod,close()
py_range1_2,FileMethod,read()
py_range1_2,ComparisonOperator,LessOrEqual
py_range1_2,ComparisonOperator,LargerOrEqual
py_range1_2,ComparisonOperator,NotEqual
py_range1_2,MembershipOperator,in
py_range1_2,LogicalOperator,and
py_range1_2,LogicalOperator,or
py_range1_2,LogicalOperator,not
py_range1_2,ArtithmeticOperator,//
py_range1_2,ArtithmeticOperator,-
py_range1_2,ArtithmeticOperator,+
py_range1_2,ArtithmeticOperator,/
py_range1_2,ArtithmeticOperator,**
py_range1_2,ArtithmeticOperator,Modulus
py_range1_2,ArtithmeticOperator,*
py_range1_2,ConditionalStatement,IfElifElseStatement
py_range1_2,ConditionalStatement,IfElseStatement
py_range1_2,ConditionalStatement,IfElifStatement
py_range1_2,ImportStatement,ImportFrom
py_range1_2,IterationStatement,WhileStatement
py_range1_2,ExceptionHandlingStatement,RaiseStatement
py_range1_2,ExceptionHandlingStatement,AssertStatement
py_range1_2,AssignmentStatement,AugmentedAssignmentStatement
py_range1_2,BuiltInFunction,dict()
py_range1_2,BuiltInFunction,str()
py_range1_2,BuiltInFunction,next()
py_range1_2,BuiltInFunction,input()
py_range1_2,BuiltInFunction,max()
py_range1_2,BuiltInFunction,float()
py_range1_2,BuiltInFunction,set()
py_range1_2,BuiltInFunction,open()
py_range1_2,BuiltInFunction,tuple()
py_range1_2,BuiltInFunction,abs()
py_range1_2,BuiltInFunction,round()
py_range1_2,BuiltInFunction,min()
py_range_three,SubscriptExpression,SlicingExpression
py_range_three,Call,FunctionCall
py_range_three,ArithmeticExpression,UnaryOperation
py_range_three,LogicalExpression,BooleanExpression
py_range_three,Literal,BooleanLiteral
py_range_three,Literal,NoneLiteral
py_range_three,NumericLiteral,FloatLiteral
py_range_three,NumericLiteral,IntegerLiteral
py_range_three,LiteralCollection,TupleLiteral
py_range_three,LiteralCollection,SetLiteral
py_range_three,LiteralCollection,DictLiteral
py_range_three,Error,TypeError
py_range_three,Error,OSError
py_range_three,Error,IndexError
py_range_three,Error,IOError
py_range_three,Error,FileNotFoundError
py_range_three,Error,ValueError
py_range_three,Error,AssertionError
py_range_three,StringMethod,split()
py_range_three,StringMethod,lower()
py_range_three,StringMethod,join()
py_range_three,StringMethod,format()
py_range_three,StringMethod,capitalize()
py_range_three,StringMethod,rstrip()
py_range_three,StringMethod,replace()
py_range_three,DictionaryMethod,values()
py_range_three,DictionaryMethod,keys()
py_range_three,DictionaryMethod,items()
py_range_three,DictionaryMethod,get()
py_range_three,ClassMethod,__init()__
py_range_three,ListMethod,reverse()
py_range_three,ListMethod,insert()
py_range_three,ListMethod,remove()
py_range_three,ListMethod,append()
py_range_three,ListMethod,pop()
py_range_three,FileMethod,readline()
py_range_three,FileMethod,close()
py_range_three,FileMethod,read()
py_range_three,MembershipOperator,in
py_range_three,ArtithmeticOperator,//
py_range_three,ArtithmeticOperator,-
py_range_three,ArtithmeticOperator,+
py_range_three,ArtithmeticOperator,/
py_range_three,ArtithmeticOperator,**
py_range_three,ArtithmeticOperator,Modulus
py_range_three,ArtithmeticOperator,*
py_range_three,ConditionalStatement,IfElifElseStatement
py_range_three,ConditionalStatement,IfElseStatement
py_range_three,ConditionalStatement,IfElifStatement
py_range_three,ImportStatement,ImportFrom
py_range_three,JumpStatement,PassStatement
py_range_three,JumpStatement,BreakStatement
py_range_three,JumpStatement,ContinueStatement
py_range_three,IterationStatement,WhileStatement
py_range_three,AssignmentStatement,AugmentedAssignmentStatement
py_range_three,DefinitionStatement,FunctionDefinition
py_range_three,DefinitionStatement,ClassDefinition
py_range_three,BuiltInFunction,dict()
py_range_three,BuiltInFunction,str()
py_range_three,BuiltInFunction,next()
py_range_three,BuiltInFunction,input()
py_range_three,BuiltInFunction,int()
py_range_three,BuiltInFunction,max()
py_range_three,BuiltInFunction,float()
py_range_three,BuiltInFunction,set()
py_range_three,BuiltInFunction,open()
py_range_three,BuiltInFunction,tuple()
py_range_three,BuiltInFunction,abs()
