exercise_name,educational_list,parser_list
q_py_topic_output_formatting:q_py_output4,"[CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, NestedFunctionCall, Printing, Python]","[BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, LiteralCollection, NumericLiteral, Statement, StringLiteral, StringMethod, TupleLiteral, format(), print()]"
q_py_topic_references:q_py_int_ref1,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, Printing, Python]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, int(), print()]"
q_py_topic_references:q_py_list_int_ref1,"[AssigningVariable, CallingFunctionLibrary, CreatingList, DefiningStandardFunction, HandlingFunction, HandlingList, HandlingStandardFunction, IndexingList, ListReferencing, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
q_py_topic_references:q_py_list_str_ref1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, CreatingString, DefiningStandardFunction, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, ManagingVariable, NestedFunctionCall, Printing, Python, ReplacingListElement, ReplacingStringContent, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, JumpStatement, ListLiteral, Literal, LiteralCollection, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, print(), replace()]"
q_py_topic_references:q_py_str_ref1,"[CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingString, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Printing, Python, ReplacingStringContent, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, print(), replace()]"
q_py_topic_strings:q_py_concat_strings1,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, Concatenation, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingStringContent, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, print()]"
q_py_topic_strings:q_py_substring1,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, Printing, Python, SlicingString]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays1,"[Addition, ArithmeticOperation, AssigningVariable, CreatingList, HandlingList, Indexing2DArray, ManagingVariable, TwoDimensionalArrayTask]",[]
q_py_topic_two_dimensional_array:q_py_2d_arrays2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, Indexing2DArray, IndexingList, ManagingVariable, Multiplication, NestedForLoopIteration, NestedLoopIteration, Python, ReplacingElement2DArray, ReplacingListElement, Substraction, TwoDimensionalArrayTask, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, in, len(), range()]"
q_py_topic_two_dimensional_array:q_py_2d_arrays3,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, Indexing2DArray, IndexingList, ManagingVariable, Multiplication, NestedForLoopIteration, NestedLoopIteration, Printing, Python, ReplacingElement2DArray, ReplacingListElement, Substraction, TwoDimensionalArrayTask, UpdatingVariable]",[]
q_py_topic_two_dimensional_array:q_py_2d_arrays4,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, Create2DArray, CreatingList, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, IfCheckingInForLoop, Indexing2DArray, IndexingList, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Python, TwoDimensionalArrayTask, UpdatingVariable]",[]
q_py_topic_variables:q_py_arithmetic1,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Printing, Python, Substraction]","[-, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
q_py_topic_variables:q_py_arithmetic2,"[Addition, ArithmeticOperation, AssigningVariable, ManagingVariable, Multiplication, Power]","[*, **, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, ExpressionStatement, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement]"
q_py_topic_variables:q_py_exchange1,"[ArithmeticOperation, AssigningVariable, ManagingVariable, Multiplication, Substraction]","[*, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, FloatLiteral, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement]"
q_py_topic_variables:q_py_exchange2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, HandlingFunction, HandlingInteger, HandlingStandardFunction, ManagingVariable, Substraction, TransformingToIntType]","[-, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, FloatLiteral, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, int()]"
q_py_topic_variables:q_py_swap1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Printing, Python, SwappingVariablesValue]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, Operator, SimpleAssignmentStatement, Statement, print()]"
q_topic_classes_objects:q_py_inheritance_animal1,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, ManagingVariable, Printing, Python]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
q_topic_classes_objects:q_py_obj_account1,"[AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingDictionary, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingDictionary, HandlingFunction, HandlingFunctionCallingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, IndexingDictionary, ManagingVariable, NestedFunctionCall, Printing, Python, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, DictLiteral, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, JumpStatement, LiteralCollection, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, SubscriptExpression, int(), print()]"
q_topic_classes_objects:q_py_obj_bus1,"[CallingOOPMethod, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingObjectOrientedProgramming]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, JumpStatement, Larger, Less, Literal, LogicalExpression, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, min(), print()]"
q_topic_classes_objects:q_py_obj_car1,"[ArithmeticOperation, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, FindMinimum, HandlingFunction, HandlingObjectOrientedProgramming, IfChecking, ManagingVariable, NestedFunctionCall, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, JumpStatement, Less, Literal, LogicalExpression, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, min(), print()]"
q_topic_classes_objects:q_py_obj_car2,"[BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingFunctionCallingFunction, HandlingObjectOrientedProgramming, IfChecking, ManagingVariable, Printing, Python, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, min(), print()]"
q_topic_classes_objects:q_py_obj_point1,"[ArithmeticOperation, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, HandlingString, IfElifElseChecking, Printing, Python, Substraction]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifElseStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
q_topic_classes_objects:q_py_obj_student1,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CreatingList, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, Division, FindMaximum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFloat, HandlingFunction, HandlingFunctionCallingFunction, HandlingInteger, HandlingList, HandlingObjectOrientedProgramming, HandlingString, IfChecking, IfCheckingInForLoop, IndexingList, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, Substraction, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[+, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, Larger, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, __init()__, append(), float(), in, int(), len(), list(), print(), range()]"
